bang_1,field_1,bang_2,field_2,so_dong_chung,spearman,muc_do
fact_delivery_details,qty_received,fact_order_lines,vat_percent,1602,0.179,yếu
fact_delivery_details,qty_so,fact_order_lines,vat_percent,1602,0.179,yếu
fact_delivery_details,qty_delivered,fact_order_lines,vat_percent,1602,0.178,yếu
fact_inventory_transactions,unit_price,fact_order_lines,discount_percent,1323,0.178,yếu
fact_delivery_details,qty_remain,dim_product_prices,price_excl_vat,714,-0.168,yếu
fact_delivery_details,qty_remain,dim_product_prices,price_incl_vat,714,-0.168,yếu
fact_inventory_lot_snapshot,volume_primary,dim_products,conversion_rate,1429,0.168,yếu
fact_inventory_daily_balances,closing_quantity,fact_order_lines,discount_percent,416,0.16,yếu
fact_delivery_details,qty_remain,fact_order_lines,unit_price,1602,-0.159,yếu
fact_delivery_details,qty_remain,fact_order_lines,unit_price_before_vat,1602,-0.159,yếu
fact_inventory_transactions,total_amount,dim_product_prices,price_excl_vat,451,-0.159,yếu
fact_inventory_transactions,total_amount,dim_product_prices,price_incl_vat,451,-0.159,yếu
fact_inventory_lot_snapshot,volume_package,dim_products,net_weight,1612,-0.158,yếu
fact_inventory_daily_balances,opening_quantity,fact_order_lines,discount_percent,416,0.153,yếu
fact_delivery_details,attempt_count,dim_products,net_weight,1773,-0.152,yếu
fact_delivery_details,qty_remain,fact_order_lines,unit_price_after_discount_after_vat,1602,-0.152,yếu
fact_delivery_details,qty_remain,fact_order_lines,unit_price_after_discount_before_vat,1602,-0.152,yếu
fact_inventory_transactions,total_amount,fact_order_lines,unit_price_after_discount_after_vat,1323,-0.143,yếu
fact_inventory_transactions,total_amount,fact_order_lines,unit_price_after_discount_before_vat,1323,-0.143,yếu
fact_inventory_transactions,total_amount,fact_order_lines,unit_price,1323,-0.14,yếu
fact_inventory_transactions,total_amount,fact_order_lines,unit_price_before_vat,1323,-0.14,yếu
fact_inventory_lot_snapshot,reservation_package,dim_products,conversion_rate,1757,-0.128,yếu
fact_order_lines,unit_price_after_discount_before_vat,dim_product_prices,tax_rate,5061,-0.12,yếu
fact_order_lines,unit_price_after_discount_after_vat,dim_product_prices,tax_rate,5061,-0.119,yếu
fact_inventory_lot_snapshot,expiry_warning_days,fact_order_lines,vat_percent,1086,0.116,yếu
fact_inventory_transactions,total_amount,dim_products,conversion_rate,1424,0.116,yếu
fact_inventory_lot_snapshot,available_package,fact_order_lines,vat_percent,1144,0.115,yếu
fact_delivery_details,qty_remain,dim_products,net_weight,1773,-0.114,yếu
fact_inventory_transactions,unit_price,fact_order_lines,cancelled_qty,1323,-0.114,yếu
fact_inventory_transactions,total_amount,fact_order_lines,vat_percent,1323,0.113,yếu
fact_order_lines,unit_price,dim_product_prices,tax_rate,5061,-0.113,yếu
fact_order_lines,unit_price_before_vat,dim_product_prices,tax_rate,5061,-0.113,yếu
fact_order_lines,discount_amount_before_vat,dim_products,conversion_rate,7153,0.111,yếu
fact_order_lines,unit_price_after_discount_before_vat,dim_products,tax_rate,5364,-0.111,yếu
fact_delivery_details,qty_remain,fact_order_lines,vat_percent,1602,0.11,yếu
fact_inventory_lot_snapshot,volume_primary,fact_order_lines,unit_price_after_discount_after_vat,1180,0.11,yếu
fact_inventory_lot_snapshot,volume_primary,fact_order_lines,unit_price_after_discount_before_vat,1180,0.11,yếu
fact_order_lines,unit_price_after_discount_after_vat,dim_products,tax_rate,5364,-0.11,yếu
fact_order_lines,amount_before_discount,dim_product_prices,price_incl_vat,5061,-0.107,yếu
fact_order_lines,amount_before_discount_before_vat,dim_product_prices,price_incl_vat,5061,-0.107,yếu
fact_order_lines,amount_before_discount,dim_product_prices,price_excl_vat,5061,-0.106,yếu
fact_order_lines,amount_before_discount_before_vat,dim_product_prices,price_excl_vat,5061,-0.106,yếu
fact_order_lines,amount_incl_vat,dim_product_prices,price_incl_vat,5061,-0.106,yếu
fact_order_lines,discount_amount,dim_products,conversion_rate,7153,0.106,yếu
fact_order_lines,net_revenue,dim_product_prices,price_incl_vat,5061,-0.106,yếu
fact_order_lines,vat_amount,dim_product_prices,price_incl_vat,5061,-0.106,yếu
fact_inventory_lot_snapshot,qty_package,fact_order_lines,vat_percent,1144,0.105,yếu
fact_order_lines,amount_incl_vat,dim_product_prices,price_excl_vat,5061,-0.105,yếu
fact_order_lines,net_revenue,dim_product_prices,price_excl_vat,5061,-0.105,yếu
fact_order_lines,unit_price_before_vat,dim_products,tax_rate,5364,-0.105,yếu
fact_order_lines,vat_amount,dim_product_prices,price_excl_vat,5061,-0.105,yếu
fact_inventory_lot_snapshot,volume_package,fact_order_lines,discount_percent,1086,0.104,yếu
fact_order_lines,unit_price,dim_products,tax_rate,5362,-0.104,yếu
fact_inventory_lot_snapshot,volume_primary,fact_order_lines,unit_price_before_vat,1180,0.103,yếu
fact_inventory_lot_snapshot,volume_primary,fact_order_lines,unit_price,1179,0.102,yếu
fact_inventory_lot_snapshot,available_primary,fact_order_lines,unit_price,1278,-0.101,yếu
fact_inventory_lot_snapshot,available_primary,fact_order_lines,unit_price_before_vat,1279,-0.1,yếu
fact_inventory_transactions,quantity,fact_order_lines,vat_percent,1323,0.098,yếu
fact_inventory_lot_snapshot,available_primary,fact_order_lines,unit_price_after_discount_after_vat,1279,-0.095,yếu
fact_inventory_lot_snapshot,available_primary,fact_order_lines,unit_price_after_discount_before_vat,1279,-0.095,yếu
fact_inventory_lot_snapshot,reservation_package,fact_order_lines,discount_percent,1144,0.093,yếu
fact_inventory_lot_snapshot,volume_package,dim_product_prices,tax_rate,1068,-0.093,yếu
fact_inventory_transactions,unit_price,fact_order_lines,discount_amount,1323,0.093,yếu
fact_inventory_transactions,unit_price,fact_order_lines,discount_amount_before_vat,1323,0.093,yếu
fact_delivery_details,qty_received,fact_order_lines,discount_percent,1602,0.092,yếu
dim_product_prices,price_excl_vat,dim_products,tax_rate,5483,-0.092,yếu
fact_delivery_details,qty_so,fact_order_lines,discount_percent,1602,0.091,yếu
fact_inventory_lot_snapshot,expiry_warning_days,fact_order_lines,discount_percent,1086,0.091,yếu
fact_delivery_details,attempt_count,fact_order_lines,discount_percent,1602,0.09,yếu
fact_inventory_lot_snapshot,reservation_package,fact_order_lines,vat_percent,1144,0.09,yếu
fact_inventory_lot_snapshot,volume_package,dim_products,tax_rate,1218,-0.09,yếu
fact_inventory_transactions,unit_price,fact_order_lines,amount_before_discount,1323,0.09,yếu
fact_inventory_transactions,unit_price,fact_order_lines,amount_before_discount_before_vat,1323,0.09,yếu
fact_order_lines,discount_percent,dim_products,conversion_rate,7153,0.09,yếu
fact_inventory_lot_snapshot,available_primary,fact_order_lines,vat_percent,1279,0.089,yếu
fact_delivery_details,qty_remain,dim_products,conversion_rate,1733,0.088,yếu
fact_inventory_lot_snapshot,reservation_primary,fact_order_lines,vat_percent,1279,0.088,yếu
fact_inventory_transactions,unit_price,fact_order_lines,amount_incl_vat,1323,0.088,yếu
fact_inventory_transactions,unit_price,fact_order_lines,net_revenue,1323,0.088,yếu
fact_inventory_transactions,unit_price,fact_order_lines,vat_amount,1323,0.088,yếu
dim_product_prices,price_incl_vat,dim_products,tax_rate,5483,-0.087,yếu
fact_inventory_lot_snapshot,volume_package,dim_products,conversion_rate,1592,0.086,yếu
fact_order_lines,sales_qty_carton,dim_products,conversion_rate,7150,0.084,yếu
fact_inventory_lot_snapshot,qty_package,fact_inventory_transactions,unit_price,587,-0.083,yếu
fact_delivery_details,qty_delivered,fact_order_lines,discount_percent,1602,0.081,yếu
fact_inventory_transactions,unit_price,fact_order_lines,vat_percent,1323,-0.08,yếu
fact_inventory_lot_snapshot,qty_primary,fact_order_lines,unit_price,1290,-0.078,yếu
fact_inventory_lot_snapshot,qty_package,dim_product_prices,tax_rate,1158,-0.077,yếu
fact_inventory_lot_snapshot,qty_primary,fact_order_lines,unit_price_before_vat,1291,-0.077,yếu
fact_delivery_details,attempt_count,dim_products,conversion_rate,1733,0.075,yếu
fact_inventory_lot_snapshot,qty_primary,fact_order_lines,unit_price_after_discount_after_vat,1291,-0.075,yếu
fact_inventory_lot_snapshot,qty_primary,fact_order_lines,unit_price_after_discount_before_vat,1291,-0.075,yếu
fact_inventory_lot_snapshot,qty_primary,fact_order_lines,vat_percent,1291,0.073,yếu
fact_inventory_lot_snapshot,available_package,fact_inventory_transactions,unit_price,587,-0.072,yếu
fact_inventory_lot_snapshot,volume_primary,dim_product_prices,tax_rate,1065,-0.068,yếu
fact_inventory_lot_snapshot,qty_package,dim_products,tax_rate,1338,-0.067,yếu
fact_inventory_daily_balances,import_quantity,fact_inventory_transactions,unit_price,344,0.066,yếu
fact_inventory_lot_snapshot,expiry_warning_days,fact_inventory_transactions,unit_price,587,0.066,yếu
fact_inventory_lot_snapshot,reservation_package,fact_order_lines,unit_price_after_discount_after_vat,1144,-0.064,yếu
fact_inventory_lot_snapshot,reservation_package,fact_order_lines,unit_price_after_discount_before_vat,1144,-0.064,yếu
fact_inventory_transactions,unit_price,fact_order_lines,sales_qty_carton,1323,-0.063,yếu
fact_inventory_lot_snapshot,volume_package,fact_inventory_transactions,unit_price,586,0.062,yếu
fact_inventory_lot_snapshot,reservation_package,dim_product_prices,tax_rate,1158,-0.061,yếu
fact_inventory_lot_snapshot,available_package,dim_product_prices,tax_rate,1158,-0.06,yếu
fact_inventory_lot_snapshot,reservation_package,fact_order_lines,unit_price,1143,-0.056,yếu
fact_inventory_lot_snapshot,reservation_primary,dim_product_prices,tax_rate,1176,-0.056,yếu
fact_inventory_daily_balances,closing_quantity,fact_order_lines,vat_percent,416,0.055,yếu
fact_inventory_lot_snapshot,reservation_package,fact_order_lines,unit_price_before_vat,1144,-0.053,yếu
fact_inventory_lot_snapshot,qty_primary,dim_product_prices,tax_rate,1218,-0.052,yếu
fact_inventory_daily_balances,opening_quantity,fact_order_lines,vat_percent,416,0.051,yếu
fact_inventory_lot_snapshot,available_package,dim_products,tax_rate,1338,-0.051,yếu
fact_inventory_daily_balances,export_quantity,fact_inventory_transactions,unit_price,344,0.05,yếu
fact_inventory_lot_snapshot,reservation_package,dim_products,tax_rate,1338,-0.049,yếu
fact_order_lines,amount_before_discount,dim_products,conversion_rate,7153,0.044,yếu
fact_order_lines,amount_before_discount_before_vat,dim_products,conversion_rate,7153,0.044,yếu
fact_order_lines,amount_incl_vat,dim_product_prices,tax_rate,5061,-0.043,yếu
fact_order_lines,net_revenue,dim_product_prices,tax_rate,5061,-0.043,yếu
fact_order_lines,vat_amount,dim_products,conversion_rate,7153,0.043,yếu
fact_order_lines,amount_before_discount,dim_product_prices,tax_rate,5061,-0.042,yếu
fact_order_lines,amount_before_discount_before_vat,dim_product_prices,tax_rate,5061,-0.042,yếu
fact_order_lines,amount_incl_vat,dim_products,conversion_rate,7153,0.042,yếu
fact_order_lines,net_revenue,dim_products,conversion_rate,7153,0.042,yếu
fact_inventory_lot_snapshot,volume_primary,dim_products,tax_rate,1275,-0.041,yếu
fact_order_lines,net_revenue,dim_products,tax_rate,5364,-0.04,yếu
fact_order_lines,amount_before_discount_before_vat,dim_products,tax_rate,5364,-0.039,yếu
fact_order_lines,amount_incl_vat,dim_products,tax_rate,5364,-0.039,yếu
fact_inventory_lot_snapshot,reservation_primary,fact_order_lines,unit_price_before_vat,1279,0.038,yếu
fact_order_lines,amount_before_discount,dim_products,tax_rate,5364,-0.038,yếu
fact_inventory_lot_snapshot,volume_package,fact_order_lines,vat_percent,1086,0.037,yếu
fact_delivery_details,qty_remain,fact_inventory_transactions,unit_price,931,-0.036,yếu
fact_inventory_lot_snapshot,reservation_primary,fact_order_lines,unit_price,1278,0.036,yếu
fact_inventory_lot_snapshot,available_primary,dim_product_prices,tax_rate,1176,-0.032,yếu
fact_inventory_lot_snapshot,volume_primary,fact_inventory_transactions,unit_price,587,0.032,yếu
fact_order_lines,vat_amount,dim_product_prices,tax_rate,5061,-0.031,yếu
fact_delivery_details,attempt_count,dim_products,tax_rate,747,-0.03,yếu
fact_delivery_details,qty_remain,fact_order_lines,discount_percent,1602,0.03,yếu
fact_delivery_details,attempt_count,dim_product_prices,tax_rate,714,-0.029,yếu
fact_inventory_lot_snapshot,reservation_primary,dim_products,conversion_rate,1766,0.028,yếu
fact_order_lines,vat_amount,dim_products,tax_rate,5364,-0.028,yếu
fact_inventory_lot_snapshot,reservation_primary,fact_order_lines,unit_price_after_discount_after_vat,1279,0.027,yếu
fact_inventory_lot_snapshot,reservation_primary,fact_order_lines,unit_price_after_discount_before_vat,1279,0.027,yếu
fact_order_lines,vat_percent,dim_products,net_weight,7429,-0.027,yếu
fact_delivery_details,qty_delivered,dim_product_prices,tax_rate,714,0.026,yếu
fact_delivery_details,qty_delivered,dim_products,tax_rate,747,0.025,yếu
fact_delivery_details,qty_received,dim_product_prices,tax_rate,714,0.024,yếu
fact_delivery_details,qty_so,dim_product_prices,tax_rate,714,0.024,yếu
fact_delivery_details,qty_received,dim_products,tax_rate,747,0.023,yếu
fact_delivery_details,qty_so,dim_products,tax_rate,747,0.023,yếu
fact_inventory_lot_snapshot,qty_primary,dim_products,tax_rate,2000,-0.023,yếu
fact_delivery_details,attempt_count,fact_inventory_transactions,unit_price,931,-0.022,yếu
fact_inventory_lot_snapshot,volume_primary,fact_order_lines,vat_percent,1180,0.022,yếu
fact_inventory_lot_snapshot,reservation_primary,dim_products,tax_rate,1930,-0.021,yếu
fact_inventory_lot_snapshot,qty_package,dim_products,conversion_rate,1757,-0.02,yếu
fact_delivery_details,qty_remain,dim_product_prices,tax_rate,714,0.017,yếu
fact_delivery_details,qty_remain,dim_products,tax_rate,747,0.016,yếu
fact_inventory_lot_snapshot,expiry_warning_days,dim_products,conversion_rate,1542,0.016,yếu
fact_order_lines,shipped_qty,dim_product_prices,tax_rate,5061,0.015,yếu
fact_order_lines,shipped_qty,dim_products,tax_rate,5364,0.015,yếu
fact_inventory_lot_snapshot,reservation_package,fact_inventory_transactions,unit_price,587,0.014,yếu
fact_order_lines,delivery_days_sla,dim_product_prices,tax_rate,755,0.013,yếu
fact_order_lines,sales_qty,dim_product_prices,tax_rate,5061,0.013,yếu
fact_order_lines,sales_qty,dim_products,tax_rate,5364,0.013,yếu
fact_order_lines,sales_qty_carton,dim_product_prices,tax_rate,5024,-0.012,yếu
fact_order_lines,sales_qty_carton,dim_products,tax_rate,5161,-0.012,yếu
fact_inventory_lot_snapshot,available_package,dim_products,conversion_rate,1757,0.011,yếu
fact_inventory_lot_snapshot,expiry_warning_days,dim_product_prices,tax_rate,1137,-0.011,yếu
fact_order_lines,delivery_days_sla,dim_products,tax_rate,811,0.011,yếu
fact_inventory_lot_snapshot,expiry_warning_days,dim_products,tax_rate,1165,-0.01,yếu
fact_order_lines,discount_amount_before_vat,dim_product_prices,tax_rate,5061,-0.01,yếu
fact_order_lines,discount_amount_before_vat,dim_products,tax_rate,5364,-0.01,yếu
fact_order_lines,discount_amount,dim_products,tax_rate,5364,0.005,yếu
dim_product_prices,tax_rate,dim_products,conversion_rate,5435,0.005,yếu
dim_product_prices,tax_rate,dim_products,net_weight,5354,0.005,yếu
fact_order_lines,discount_amount,dim_product_prices,tax_rate,5061,0.004,yếu
fact_order_lines,discount_percent,dim_product_prices,tax_rate,5061,-0.004,yếu
fact_order_lines,discount_percent,dim_products,tax_rate,5364,-0.004,yếu
fact_inventory_lot_snapshot,available_primary,dim_products,tax_rate,1930,-0.002,yếu
fact_order_lines,cancelled_qty,dim_product_prices,tax_rate,5061,-0.002,yếu
fact_order_lines,cancelled_qty,dim_products,tax_rate,5364,-0.002,yếu
